BUS_STOP_N,Name,Comment,BFC marker ID,coords.x1,coords.x2
54469,OPP BLK 649,ANG MO KIO AVENUE 5,3595,103.84352,1.37721
54471,OPP BLK 538,ANG MO KIO AVENUE 5,3596,103.85332,1.3761
54479,BLK 538,ANG MO KIO AVENUE 5,3597,103.85318,1.37584
54481,OPP ANG MO KIO ITE,ANG MO KIO AVENUE 5,3598,103.85582,1.37595
54489,ANG MO KIO ITE,ANG MO KIO AVENUE 5,3599,103.8558,1.37566
54491,AFT CTE,ANG MO KIO AVENUE 5,3600,103.86017,1.37714
54499,BEF CTE,ANG MO KIO AVENUE 5,3601,103.86055,1.37703
54501,OPP AMK IND PK 2,ANG MO KIO AVENUE 5,3602,103.86266,1.37787
54509,AFT BLK 5000,ANG MO KIO AVENUE 5,3603,103.86256,1.3776
54511,BLK 5028,ANG MO KIO INDUSTRIAL PARK 2,3604,103.8635,1.37166
54519,OPP BLK 5023,ANG MO KIO INDUSTRIAL PARK 2,3605,103.86374,1.37122
54521,BLK 5046,ANG MO KIO INDUSTRIAL PARK 2,3606,103.86293,1.37347
54529,OPP BLK 5043,ANG MO KIO INDUSTRIAL PARK 2,3607,103.86301,1.37338
54531,MRT BISHAN DEPOT,BISHAN ROAD,3608,103.85128,1.35845
54539,BISHAN PK,BISHAN ROAD,3609,103.85105,1.35857
54579,BLK 540,ANG MO KIO AVENUE 10,3611,103.85477,1.37483
54571,BLK 532,ANG MO KIO AVENUE 10,6566,103.85494,1.37427
54581,BLK 574,ANG MO KIO AVENUE 10,3612,103.85666,1.37106
54589,BLK 555,ANG MO KIO AVENUE 10,3613,103.85669,1.37167
54599,BLK 5056,ANG MO KIO INDUSTRIAL PARK 2,3614,103.8618,1.37489
54591,BLK 5084,ANG MO KIO INDUSTRIAL PARK 2,6576,103.86177,1.37531
54601,TOWNSVILLE PRI SCH,ANG MO KIO AVENUE 10,3615,103.85515,1.35942
54609,OPP TOWNSVILLE PRI SCH,ANG MO KIO AVENUE 10,3616,103.85529,1.35936
54611,BLK 220,ANG MO KIO AVENUE 1,3617,103.84062,1.36485
54619,OPP BLK 220,ANG MO KIO AVENUE 1,3618,103.84048,1.36471
54621,BLK 223,ANG MO KIO AVENUE 1,3619,103.83767,1.3659
54629,OPP BLK 223,ANG MO KIO AVENUE 1,3620,103.83798,1.36562
54631,OPP TYCO ELECTRONICS,ANG MO KIO INDUSTRIAL PARK 2,6577,103.86701,1.37702
54641,SING IND CPLX,ANG MO KIO INDUSTRIAL PARK 2,6839,103.86463,1.37562
54651,OPP TECHPLACE 2,ANG MO KIO AVENUE 5,3623,103.86556,1.37849
54659,TECHPLACE 2,ANG MO KIO AVENUE 5,3624,103.86684,1.37843
55009,ANG MO KIO DEPOT,ANG MO KIO STREET 63,3626,103.84708,1.38661
55009,ANG MO KIO DEPOT,ANG MO KIO STREET 63,3626,103.84708,1.38661
55011,OPP THE CALROSE,YIO CHU KANG ROAD,3627,103.83581,1.38224
55019,THE CALROSE,YIO CHU KANG ROAD,3628,103.83617,1.38228
55021,OPP SEASONS PK,YIO CHU KANG ROAD,3629,103.83876,1.38572
55029,SEASONS PK,YIO CHU KANG ROAD,3630,103.83919,1.38573
55031,OPP NCS HUB,YIO CHU KANG ROAD,3631,103.84367,1.38949
55039,NCS HUB,YIO CHU KANG ROAD,3632,103.84371,1.38902
55041,OPP MOTOROLA,YIO CHU KANG ROAD,3633,103.84609,1.39122
55049,MOTOROLA,YIO CHU KANG ROAD,3634,103.84659,1.39111
55051,OPP ST ELECTRONICS,YIO CHU KANG ROAD,3635,103.84899,1.39239
55059,ST ELECTRONICS,YIO CHU KANG ROAD,3636,103.84909,1.39208
55071,BEF KLC INTL INST,YIO CHU KANG ROAD,3637,103.85267,1.39246
55079,AFT KLC INTL INST,YIO CHU KANG ROAD,3638,103.85337,1.39195
55081,OPP SUNRISE GDNS,YIO CHU KANG ROAD,3639,103.85603,1.39173
55089,AFT SUNRISE GDNS,YIO CHU KANG ROAD,3640,103.85627,1.39131
55101,OPP SERENITY PK,YIO CHU KANG ROAD,3641,103.85969,1.39091
55109,SERENITY PARK,YIO CHU KANG ROAD,3642,103.85994,1.39057
55111,BLK 180,ANG MO KIO AVENUE 5,3643,103.83791,1.37697
55119,BLK 617,ANG MO KIO AVENUE 5,3644,103.838,1.37737
55121,OPP BLK 604,ANG MO KIO AVENUE 5,3645,103.8352,1.37943
55129,BLK 604,ANG MO KIO AVENUE 5,3646,103.83549,1.37947
55131,BLK 612,ANG MO KIO AVENUE 4,3647,103.83966,1.37986
55139,BLK 641,ANG MO KIO AVENUE 4,3648,103.84007,1.37894
55141,OPP BLK 622,ANG MO KIO AVENUE 4,3649,103.83902,1.38151
55149,BLK 622,ANG MO KIO AVENUE 4,3650,103.83927,1.38148
55151,ANG MO KIO COMM HOSP,ANG MO KIO AVENUE 9,3651,103.8404,1.38339
55159,OPP ANG MO KIO COMM HOSP,ANG MO KIO AVENUE 9,3652,103.84064,1.38338
55169,MKT/FC,ANG MO KIO STREET 61,3653,103.84102,1.38124
55171,CASTLE GREEN,ANG MO KIO AVENUE 6,3654,103.8423,1.38564
55179,OPP CASTLE GREEN,ANG MO KIO AVENUE 6,3655,103.84258,1.3857
55181,OPP YIO CHU KANG STN,ANG MO KIO AVENUE 6,3656,103.84392,1.38126
55189,YIO CHU KANG STN,ANG MO KIO AVENUE 6,3657,103.84385,1.38252
55199,BLK 645,ANG MO KIO STREET 61,3658,103.84252,1.37963
55201,OPP ANDERSON JC,ANG MO KIO AVENUE 6,3659,103.84441,1.37866
55209,ANDERSON JC,ANG MO KIO AVENUE 6,3660,103.84468,1.37863
55211,AFT ANG MO KIO FIRE STN,ANG MO KIO STREET 62,3661,103.84516,1.38583
55219,BEF ANG MO KIO AVE 9,ANG MO KIO STREET 62,3662,103.84593,1.38561
55221,OPP SMRT BUSES AMK DEPOT,ANG MO KIO STREET 64,3663,103.84614,1.38777
55229,SMRT BUSES AMK DEPOT,ANG MO KIO STREET 64,3664,103.84595,1.38852
55231,OPP SBST EAST DISTRICT,ANG MO KIO STREET 63,3665,103.84825,1.38576
55239,SBST EAST DISTRICT,ANG MO KIO STREET 63,3666,103.84804,1.387
55241,AFT YIO CHU KANG RD,LENTOR AVENUE,3667,103.84069,1.38939
55249,BEF YIO CHU KANG RD,LENTOR AVENUE,3668,103.84093,1.3895
55251,COUNTRYSIDE EST,LENTOR AVENUE,3669,103.83859,1.39109
55259,OPP COUNTRYSIDE EST,LENTOR AVENUE,3670,103.83875,1.39137
55261,BULLION PK,LENTOR AVENUE,3671,103.8365,1.39242
55269,OPP BULLION PK,LENTOR AVENUE,3672,103.83691,1.3925
55271,AFT LENTOR FLYOVER,LENTOR AVENUE,3673,103.83251,1.395
55279,LENTOR FLYOVER,LENTOR AVENUE,3674,103.83437,1.39408
55281,AFT SLE,LENTOR AVENUE,3675,103.82881,1.39812
55289,LP 94,LENTOR AVENUE,3676,103.82902,1.39838
55301,ANG MO KIO POLICE DIV HQ,ANG MO KIO AVENUE 9,3677,103.84446,1.38425
55309,OPP ANG MO KIO POLICE DIV HQ,ANG MO KIO AVENUE 9,3678,103.84445,1.38408
55311,OPP YIO CHU KANG STADIUM,ANG MO KIO AVENUE 9,3679,103.84689,1.38421
55319,YIO CHU KANG STADIUM,ANG MO KIO AVENUE 9,3680,103.84676,1.38416
55321,OPP NANYANG POLY,ANG MO KIO AVENUE 8,3681,103.84723,1.37836
55329,NANYANG POLY,ANG MO KIO AVENUE 8,3682,103.84723,1.37897
55331,AFT LENTOR GR,LENTOR LOOP,3683,103.83709,1.3869
55339,AFT FLORISSA PK,LENTOR LOOP,3684,103.8371,1.387
55341,OPP THOMSON GR,LENTOR DRIVE,3685,103.83633,1.38516
55349,THOMSON GR,LENTOR DRIVE,3686,103.83642,1.38473
55351,OPP FUDU WALK P/G,LENTOR ROAD,3687,103.837,1.38971
55361,COUNTRYSIDE GDN P/G,LENTOR LOOP,3688,103.83858,1.38982
55371,AFT LENTOR ST,LENTOR LOOP,5743,103.83441,1.38856
55381,BEF BULLION PK,LENTOR LOOP,6940,103.83593,1.38995
55509,YIO CHU KANG INT,ANG MO KIO AVENUE 8,6803,103.84417,1.38232
55509,YIO CHU KANG INT,ANG MO KIO AVENUE 8,6803,103.84417,1.38232
56019,BEF ANG MO KIO AVE 1,UPPER THOMSON ROAD,3691,103.82858,1.36945
56021,OPP S'WANG HILL FC,UPPER THOMSON ROAD,3692,103.82847,1.37238
56029,JCU S'PORE,UPPER THOMSON ROAD,3693,103.8287,1.3736
56031,BEF YIO CHU KANG RD,UPPER THOMSON ROAD,3694,103.82823,1.37696
56039,AFT YIO CHU KANG RD,UPPER THOMSON ROAD,3695,103.82848,1.37673
56041,OPP MEADOWS @ PEIRCE,UPPER THOMSON ROAD,3696,103.82758,1.37916
56049,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,3697,103.82769,1.37946
56051,OPP 3M S'PORE,UPPER THOMSON ROAD,3698,103.82575,1.38259
56059,AFT 3M S'PORE,UPPER THOMSON ROAD,3699,103.82599,1.38272
56061,AFT NTUC FAIRPRICE CTR,UPPER THOMSON ROAD,3700,103.82288,1.38536
56069,BEF NTUC FAIRPRICE CTR,UPPER THOMSON ROAD,3701,103.8232,1.38525
56071,BEF OLD UPP THOMSON RD,UPPER THOMSON ROAD,3702,103.81962,1.38715
56079,AFT OLD UPP THOMSON RD,UPPER THOMSON ROAD,3703,103.81959,1.38755
56081,BEF SLE,UPPER THOMSON ROAD,3704,103.81824,1.39148
56089,AFT SLE,UPPER THOMSON ROAD,3705,103.81855,1.39192
56091,AFT SLE,UPPER THOMSON ROAD,3706,103.81841,1.39635
56099,OPP FORMER SELETAR INST,UPPER THOMSON ROAD,3707,103.81882,1.39607
56191,OPP NPB S'GOON DEPOT,YIO CHU KANG ROAD,3708,103.82944,1.3788
56199,NPB S'GOON DEPOT,YIO CHU KANG ROAD,3709,103.83004,1.37892
56201,AFT MUNSHI ADULLAH AVE,YIO CHU KANG ROAD,3710,103.83234,1.38053
56209,BEF THOMSON HILLS DR,YIO CHU KANG ROAD,3711,103.83234,1.3803
56241,ST NICHOLAS GIRLS',ANG MO KIO AVENUE 2,6569,103.83321,1.37199
56249,OPP ST NICHOLAS GIRLS',ANG MO KIO AVENUE 2,6570,103.83305,1.37293
56251,OPP HORIZON GDNS,ANG MO KIO AVENUE 2,6571,103.83442,1.37637
56259,HORIZON GDNS,ANG MO KIO AVENUE 2,6572,103.83484,1.37684
56261,BLK 248,ANG MO KIO AVENUE 1,3712,103.83171,1.36779
56269,OPP BLK 248,ANG MO KIO AVENUE 1,3713,103.83219,1.36747
56289,BEF SHANGRI-LA WALK,ANG MO KIO AVENUE 2,3714,103.83231,1.37026
57011,OPP NESSEA CLUB,UPPER THOMSON ROAD,3715,103.81727,1.40003
57019,NESSEA CLUB,UPPER THOMSON ROAD,3716,103.81731,1.40083
57021,FOREST HILLS CONDO,SEMBAWANG ROAD,3717,103.81839,1.40419
57029,AFT THE SPRINGSIDE,SEMBAWANG ROAD,3718,103.81858,1.40395
57031,NEE SOON DRICLAD CTR,SEMBAWANG ROAD,3719,103.82017,1.40712
57039,BEF SPIRITUAL GRACE PRESBY CH,SEMBAWANG ROAD,3720,103.81999,1.40612
57041,NEE SOON HQ 22 SIB,SEMBAWANG ROAD,3721,103.82195,1.41076
57049,OPP NEE SOON HQ 22 SIB,SEMBAWANG ROAD,3722,103.82234,1.41082
57051,AFT SEMBAWANG AIR BASE,SEMBAWANG ROAD,3723,103.82342,1.41533
57059,OPP SEMBAWANG AIR BASE,SEMBAWANG ROAD,3724,103.82353,1.41473
57061,DIEPPE BARRACKS,SEMBAWANG ROAD,3725,103.82457,1.41999
57069,OPP DIEPPE BARRACKS,SEMBAWANG ROAD,3726,103.82459,1.41894
57071,OPP KHATIB CAMP,SEMBAWANG ROAD,3727,103.82555,1.42506
57079,KHATIB CAMP,SEMBAWANG ROAD,3728,103.82565,1.42445
57081,OPP BLK 713,SEMBAWANG ROAD,3729,103.82655,1.42754
57089,BLK 713,SEMBAWANG ROAD,3730,103.82682,1.42739
57111,OPP BLK 101,SEMBAWANG ROAD,3731,103.8266,1.43125
57111,OPP BLK 101,SEMBAWANG ROAD,3731,103.8266,1.43125
57119,BLK 101,SEMBAWANG ROAD,3732,103.82687,1.43119
57121,OPP BLK 115B,SEMBAWANG ROAD,3733,103.82634,1.43345
57121,OPP BLK 115B,SEMBAWANG ROAD,3733,103.82634,1.43345
57129,BLK 114,SEMBAWANG ROAD,3734,103.82637,1.43422
57131,SELETARIS CONDO,SEMBAWANG ROAD,3735,103.82531,1.43816
57139,AFT JLN KEMUNING,SEMBAWANG ROAD,3736,103.82555,1.4379
57141,BEF UPP THOMSON RD,MANDAI ROAD,3737,103.81705,1.40242
57149,AFT UPP THOMSON RD,MANDAI ROAD,3738,103.81692,1.40243
57169,AFT SPRINGSIDE DR,,5859,103.8193,1.40438
58009,SEMBAWANG INT,SEMBAWANG VISTA,6140,103.81985,1.44784
58009,SEMBAWANG INT,SEMBAWANG VISTA,6140,103.81985,1.44784
58011,OPP SEMBAWANG SHOP CTR,SEMBAWANG ROAD,3741,103.82421,1.44141
58019,AFT SEMBAWANG SHOP CTR,SEMBAWANG ROAD,3742,103.82472,1.44084
58021,BEF CANBERRA RD,SEMBAWANG ROAD,3743,103.8237,1.44328
58029,AFT CANBERRA RD,SEMBAWANG ROAD,3744,103.82396,1.44325
58041,AFT YISHUN AVE 2,SEMBAWANG ROAD,3747,103.8269,1.44943
58049,BEF YISHUN AVE 2,SEMBAWANG ROAD,3748,103.82704,1.44913
58051,BEF SEMBAWANG CC,SEMBAWANG ROAD,3749,103.82843,1.45088
58059,AFT SEMBAWANG CC,SEMBAWANG ROAD,3750,103.8287,1.45085
58061,AFT THE ASHRAM,SEMBAWANG ROAD,3751,103.83121,1.45301
58069,OPP THE ASHRAM,SEMBAWANG ROAD,3752,103.83112,1.45274
58071,PRISON TRG SCH,SEMBAWANG ROAD,3753,103.83396,1.45536
58079,OPP PRISON TRG SCH,SEMBAWANG ROAD,3754,103.83438,1.4559
58081,OPP JLN JANGGUS,SEMBAWANG ROAD,3755,103.83596,1.45825
58089,AFT ANDREWS AVE,SEMBAWANG ROAD,3756,103.83658,1.45879
58091,SEMBAWANG PK,SEMBAWANG ROAD,3757,103.83795,1.46209
58099,OPP SEMBAWANG PK,SEMBAWANG ROAD,3758,103.83739,1.4603
58101,BLK 311,CANBERRA ROAD,3759,103.82282,1.44667
58109,OPP BLK 311,CANBERRA ROAD,3760,103.82308,1.44661
58111,BLK 351 CP,CANBERRA ROAD,3761,103.82074,1.45101
58119,BLK 502A,CANBERRA ROAD,3762,103.82105,1.45095
58121,BLK 424A CP,CANBERRA ROAD,3763,103.8194,1.4534
58129,BLK 508 CP,CANBERRA ROAD,3764,103.81987,1.45279
58131,OPP MJD NAVAL BASE,CANBERRA ROAD,3765,103.82046,1.45625
58139,MJD NAVAL BASE,CANBERRA ROAD,3766,103.82079,1.45645
58141,SEMBAWANG CAMP,ADMIRALTY ROAD WEST,3767,103.81653,1.46334
58149,OPP SEMBAWANG SHIPYARD G 8,ADMIRALTY ROAD WEST,3768,103.81788,1.46197
58159,AFT ADMIRAL HILL,CANBERRA ROAD,3769,103.82237,1.44814
58151,BEF SEMBAWANG STN,CANBERRA ROAD,6126,103.82203,1.44838
58161,BEF SEMBAWANG SHIPYARD G 3,ADMIRALTY ROAD WEST,3772,103.82043,1.46046
58169,AFT HOMETEAMNS SEMBAWANG RESORT,ADMIRALTY ROAD WEST,3773,103.82092,1.45983
58171,SEMBAWANG CORP INDUSTRIES,ADMIRALTY ROAD WEST,3774,103.82385,1.45888
58179,OPP SEMBAWANG CORP INDUSTRIES,ADMIRALTY ROAD WEST,3775,103.82347,1.4586
58181,SEMBAWANG DRUG REHAB CTR,ADMIRALTY ROAD WEST,3776,103.8263,1.45963
58189,OPP SEMBAWANG DRUG REHAB CTR,ADMIRALTY ROAD WEST,3777,103.82593,1.45915
58191,AFT WELLINGTON RD,ADMIRALTY ROAD EAST,3778,103.82907,1.45824
58199,OPP AUCKLAND RD,ADMIRALTY ROAD EAST,3779,103.82787,1.45909
58201,PRISON TRG SCH,ADMIRALTY ROAD EAST,3780,103.83101,1.45523
58209,AFT PAKISTAN RD,ADMIRALTY ROAD EAST,3781,103.83063,1.45524
58211,SEMBAWANG STN,SEMBAWANG WAY,6520,103.81972,1.44928
58219,OPP SEMBAWANG STN,SEMBAWANG WAY,6521,103.81965,1.44944
58229,BLK 358A CP,SEMBAWANG WAY,5420,103.81619,1.44812
58221,BLK 339 CP,SEMBAWANG WAY,5421,103.81695,1.4487
58241,OPP BLK 315,SEMBAWANG VISTA,3785,103.82027,1.44721
58249,BLK 309,SEMBAWANG VISTA,3786,103.82119,1.44712
58259,OPP SUN PLAZA,SEMBAWANG DRIVE,3787,103.81886,1.44777
58251,SUN PLAZA,SEMBAWANG DRIVE,6153,103.81895,1.44803
58271,BLK 335,SEMBAWANG CRESCENT,3788,103.81465,1.44704
58279,OPP BLK 336A CP,SEMBAWANG CRESCENT,6327,103.81466,1.44676
58281,SEMBAWANG SEC SCH,SEMBAWANG CRESCENT,3789,103.81627,1.44498
58289,OPP SEMBAWANG SEC SCH,SEMBAWANG CRESCENT,6326,103.8161,1.44497
58299,BLK 328,SEMBAWANG DRIVE,3790,103.8197,1.44588
58291,BLK 317,SEMBAWANG DRIVE,6154,103.81991,1.44573
58301,3M BLDG,GAMBAS AVENUE,3791,103.81059,1.4448
58309,OPP 3M BLDG,GAMBAS AVENUE,3792,103.81036,1.44469
58319,BLK 357C,SEMBAWANG DRIVE,3793,103.81796,1.44979
58311,BLK 354,SEMBAWANG DRIVE,6152,103.81807,1.45013
58321,BET BLKS 357/359,ADMIRALTY DRIVE,3794,103.81613,1.45021
58329,BLK 474,ADMIRALTY DRIVE,6330,103.81662,1.45048
58331,BLK 589D,CANBERRA LINK,6130,103.824,1.44975
58339,OPP BLK 589D,CANBERRA LINK,6137,103.82429,1.44939
58349,BLK 478,SEMBAWANG DRIVE,6150,103.81631,1.4528
58341,BLK 405,SEMBAWANG DRIVE,6151,103.81618,1.45254
58359,OPP BLK 484A CP,SEMBAWANG DRIVE,6624,103.81468,1.4563
58351,BLK 483,SEMBAWANG DRIVE,6625,103.81481,1.45596
58369,BEF LP 8,ADMIRALTY STREET,6265,103.81206,1.46078
58361,NORTH LINK BLDG,ADMIRALTY STREET,6729,103.81315,1.46138
58371,BET BLKS 325/326,SEMBAWANG CRESCENT,5320,103.81912,1.44442
58379,OPP BLK 325,SEMBAWANG CRESCENT,6229,103.81879,1.44423
58381,BLK 469B,SEMBAWANG WAY,6228,103.81346,1.44793
58389,OPP BLK 469B,SEMBAWANG WAY,6230,103.81343,1.44777
58391,BLK 303,SEMBAWANG AVENUE,6286,103.82241,1.44426
58399,OPP BLK 303,SEMBAWANG AVENUE,6287,103.82255,1.44401
58409,BLK 491,ADMIRALTY LINK,6288,103.81808,1.45606
58401,OPP BLK 491,ADMIRALTY LINK,6302,103.81799,1.45579
58419,BLK 482A CP,ADMIRALTY LINK,6303,103.81583,1.45463
58411,BLK 404A CP,ADMIRALTY LINK,6313,103.81648,1.45464
58429,BET BLKS 415/416,ADMIRALTY DRIVE,5744,103.81901,1.45133
58421,BLK 353,ADMIRALTY DRIVE,5776,103.81902,1.45141
58439,INNOVA JC,CHAMPIONS WAY,6724,103.78835,1.42841
58449,SPORE SPORTS SCH,CHAMPIONS WAY,6723,103.78922,1.42708
58451,AFT HEAVY VEH PK,SEMBAWANG DRIVE,5344,103.81518,1.45999
58459,BEF HEAVY VEH PK,SEMBAWANG DRIVE,5742,103.81532,1.45997
58461,INNOVA PRI SCH,CHAMPIONS WAY,5608,103.78989,1.42937
58479,AFT INNOVA PRI SCH,WOODLANDS DRIVE 17,5748,103.78977,1.42834
58481,OPP WELLINGTON PR SCH,WELLINGTON CIRCLE,5440,103.82278,1.45306
58489,WELLINGTON PR SCH,WELLINGTON CIRCLE,5635,103.82241,1.45285
58499,BLK 506A,MONTREAL DRIVE,5404,103.82429,1.45206
58491,OPP BLK 507A,MONTREAL DRIVE,5658,103.82441,1.45238
58501,BLK 592A,MONTREAL LINK,5786,103.82714,1.45059
58509,BLK 590A,MONTREAL LINK,5874,103.82691,1.4507
59008,YISHUN TEMP INT,YISHUN AVENUE 2,3795,103.83729,1.42929
59008,YISHUN TEMP INT,YISHUN AVENUE 2,3795,103.83729,1.42929
59008,YISHUN TEMP INT,YISHUN AVENUE 2,3795,103.83729,1.42929
59009,YISHUN TEMP INT,YISHUN AVENUE 2,6840,103.83728,1.42908
59011,BEF SG SELETAR BRIDGE,LENTOR AVENUE,3798,103.82741,1.40206
59019,AFT SG SELETAR BRIDGE,LENTOR AVENUE,3799,103.82758,1.40221
59021,BEF YISHUN AVE 1,LENTOR AVENUE,3800,103.8291,1.40947
59029,AFT YISHUN AVE 1,LENTOR AVENUE,3801,103.82883,1.40799
59031,OPP YISHUN SPORTS HALL,YISHUN AVENUE 2,3802,103.83088,1.4128
59039,YISHUN SPORTS HALL,YISHUN AVENUE 2,3803,103.83151,1.4134
59041,BEF KHATIB STN,YISHUN AVENUE 2,3804,103.83271,1.41641
59049,OPP KHATIB STN,YISHUN AVENUE 2,3805,103.8334,1.41701
59051,BLK 790,YISHUN AVENUE 2,3806,103.83423,1.41955
59059,BLK 608,YISHUN AVENUE 2,3807,103.83496,1.42049
59061,BLK 763,YISHUN AVENUE 2,3808,103.83497,1.4256
59069,OPP BLK 757,YISHUN AVENUE 2,3809,103.83533,1.42649
59079,YISHUN STN,YISHUN AVENUE 2,3812,103.83521,1.42938
59072,NORTHPOINT SHOP CTR,YISHUN AVENUE 2,5432,103.83544,1.4295
59072,NORTHPOINT SHOP CTR,YISHUN AVENUE 2,5432,103.83544,1.4295
59072,NORTHPOINT SHOP CTR,YISHUN AVENUE 2,5432,103.83544,1.4295
59073,AFT NORTHPOINT SHOP CTR,YISHUN AVENUE 2,6553,103.83541,1.42858
59081,BLK 774,YISHUN RING ROAD,5354,103.83164,1.42372
59089,OPP BLK 774,YISHUN RING ROAD,5355,103.83156,1.42398
59091,BLK 154,YISHUN AVENUE 2,3813,103.83507,1.43175
59091,BLK 154,YISHUN AVENUE 2,3813,103.83507,1.43175
59099,BLK 220,YISHUN AVENUE 2,3814,103.83518,1.43281
59101,YISHUN PR SCH,YISHUN RING ROAD,3815,103.83301,1.43426
59109,OPP YISHUN PR SCH,YISHUN RING ROAD,3816,103.83327,1.43438
59111,BLK 701,YISHUN AVENUE 5,3817,103.8289,1.43021
59111,BLK 701,YISHUN AVENUE 5,3817,103.8289,1.43021
59119,OPP BLK 701A,YISHUN AVENUE 5,3818,103.82797,1.43034
59121,BLK 121,YISHUN RING ROAD,3819,103.83007,1.43461
59129,OPP BLK 121,YISHUN RING ROAD,3820,103.83026,1.43486
59131,BLK 137,YISHUN RING ROAD,3821,103.82962,1.43203
59139,AFT CHONG PANG CC,YISHUN RING ROAD,3822,103.82959,1.43136
59141,BLK 741,YISHUN AVENUE 5,3823,103.83277,1.43037
59141,BLK 741,YISHUN AVENUE 5,3823,103.83277,1.43037
59149,BLK 145,YISHUN AVENUE 5,3824,103.83218,1.43062
59159,BLK 151,YISHUN AVENUE 5,3825,103.83469,1.43052
59159,BLK 151,YISHUN AVENUE 5,3825,103.83469,1.43052
59161,OPP BLK 201,YISHUN CENTRAL,3826,103.83795,1.43017
59161,OPP BLK 201,YISHUN CENTRAL,3826,103.83795,1.43017
59161,OPP BLK 201,YISHUN CENTRAL,3826,103.83795,1.43017
59169,BET BLKS 201/202,YISHUN CENTRAL,3827,103.83769,1.43041
59171,BLK 309,YISHUN AVENUE 9,3828,103.84019,1.4323
59171,BLK 309,YISHUN AVENUE 9,3828,103.84019,1.4323
59171,BLK 309,YISHUN AVENUE 9,3828,103.84019,1.4323
59179,BLK 241,YISHUN AVENUE 9,3829,103.83986,1.43217
59181,OPP BLK 245,YISHUN AVENUE 9,3830,103.84219,1.43417
59181,OPP BLK 245,YISHUN AVENUE 9,3830,103.84219,1.43417
59181,OPP BLK 245,YISHUN AVENUE 9,3830,103.84219,1.43417
59189,BLK 245,YISHUN AVENUE 9,3831,103.84204,1.43424
59191,OPP NORTHLAND SEC SCH,YISHUN AVENUE 6,3832,103.84177,1.43689
59191,OPP NORTHLAND SEC SCH,YISHUN AVENUE 6,3832,103.84177,1.43689
59191,OPP NORTHLAND SEC SCH,YISHUN AVENUE 6,3832,103.84177,1.43689
59199,BLK 250,YISHUN AVENUE 6,3833,103.8422,1.4362
59201,OPP CHONGFU PR SCH,YISHUN AVENUE 6,3834,103.84034,1.43871
59201,OPP CHONGFU PR SCH,YISHUN AVENUE 6,3834,103.84034,1.43871
59201,OPP CHONGFU PR SCH,YISHUN AVENUE 6,3834,103.84034,1.43871
59209,BLK 272,YISHUN AVENUE 6,3835,103.84021,1.43857
59211,BLK 289,YISHUN AVENUE 7,3836,103.83817,1.44037
59211,BLK 289,YISHUN AVENUE 7,3836,103.83817,1.44037
59211,BLK 289,YISHUN AVENUE 7,3836,103.83817,1.44037
59219,OPP BLK 288,YISHUN AVENUE 7,3837,103.83764,1.4405
59221,AFT LP 48,YISHUN AVENUE 7,3838,103.83495,1.43902
59221,AFT LP 48,YISHUN AVENUE 7,3838,103.83495,1.43902
59221,AFT LP 48,YISHUN AVENUE 7,3838,103.83495,1.43902
59229,AFT LP 47,YISHUN AVENUE 7,3839,103.83425,1.43902
59231,BLK 227,YISHUN RING ROAD,3840,103.83681,1.43539
59239,BLK 291,YISHUN RING ROAD,3841,103.83683,1.43559
59241,BLK 236,YISHUN RING ROAD,3842,103.83925,1.43428
59249,BLK 257,YISHUN RING ROAD,3843,103.83944,1.43435
59251,OPP DARUL MAKMUR MQUE,YISHUN AVENUE 2,3844,103.83374,1.43669
59251,OPP DARUL MAKMUR MQUE,YISHUN AVENUE 2,3844,103.83374,1.43669
59259,DARUL MAKMUR MQUE,YISHUN AVENUE 2,3845,103.83375,1.43714
59261,BLK 174,YISHUN AVENUE 7,3846,103.83149,1.43764
59261,BLK 174,YISHUN AVENUE 7,3846,103.83149,1.43764
59269,OPP BLK 174,YISHUN AVENUE 7,6605,103.83133,1.43774
59271,BLK 118,YISHUN AVENUE 7,3847,103.8285,1.43631
59271,BLK 118,YISHUN AVENUE 7,3847,103.8285,1.43631
59279,OPP AHMAD IBRAHIM SEC SCH,YISHUN AVENUE 7,6604,103.82932,1.43692
59281,BLK 654,YISHUN AVENUE 4,3848,103.84075,1.42283
59281,BLK 654,YISHUN AVENUE 4,3848,103.84075,1.42283
59291,BLK 666,YISHUN AVENUE 4,3849,103.8407,1.41887
59291,BLK 666,YISHUN AVENUE 4,3849,103.8407,1.41887
59301,BLK 731,YISHUN RING ROAD,3850,103.83064,1.42845
59309,JIEMIN PR SCH,YISHUN RING ROAD,3851,103.83074,1.42828
59311,BLK 760,YISHUN RING ROAD,3852,103.83218,1.42606
59319,YISHUN JC,YISHUN RING ROAD,3853,103.83201,1.42617
59321,BLK 794,YISHUN RING ROAD,3854,103.83177,1.42006
59329,NAVAL BASE SEC SCH,YISHUN RING ROAD,3855,103.83178,1.41977
59331,BLK 773,YISHUN AVENUE 3,3856,103.83266,1.42303
59339,BLK 776,YISHUN AVENUE 3,3857,103.83368,1.4228
59349,OPP KHOO TECK PUAT HOSP,YISHUN CENTRAL,3858,103.83885,1.42349
59341,KHOO TECK PUAT HOSP,YISHUN CENTRAL,6505,103.83861,1.42361
59341,KHOO TECK PUAT HOSP,YISHUN CENTRAL,6505,103.83861,1.42361
